term,term_code,course_code,course_title,section,crn,meeting_schedule,location,location_status,instructor,schedule_type_code,class_status,cab_status_code,cancelled,start_date,end_date,cab_schedule_and_location,source_url
Fall 2026,202610,SOC 1874I,The Politics of Expertise,S01,15462,F 3pm-5:30pm,Sayles Hall 200,Physical location published,D. Kitson,S,Active,A,false,2026-09-09,2026-12-21,F 3pm-5:30pm in Sayles Hall 200,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S01,15895,TBA,TBA,TBA,Z. Qian,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S02,15896,TBA,TBA,TBA,A. Schrank,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S03,13061,TBA,TBA,TBA,E. Rauscher,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S04,13062,TBA,TBA,TBA,J. Diamond,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S05,15897,TBA,TBA,TBA,S. Short,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S06,13063,TBA,TBA,TBA,J. Logan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S07,15898,TBA,TBA,TBA,R. Wetts,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S08,13064,TBA,TBA,TBA,J. Eason,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S10,13065,TBA,TBA,TBA,J. Itzigsohn,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S14,13066,TBA,TBA,TBA,L. Lopez Sanders,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S17,13067,TBA,TBA,TBA,C. Spearin,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S19,13068,TBA,TBA,TBA,S. Barnes,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S20,13069,TBA,TBA,TBA,J. Candipan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S23,13070,TBA,TBA,TBA,N. Chorev,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S30,13071,TBA,TBA,TBA,P. Carter,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S31,13072,TBA,TBA,TBA,P. Heller,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S32,13073,TBA,TBA,TBA,M. Jackson,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S33,13074,TBA,TBA,TBA,M. Kennedy,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S34,13075,TBA,TBA,TBA,C. Boen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1970,Individual Research Project,S35,13076,TBA,TBA,TBA,J. Pacewicz,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S01,13077,TBA,TBA,TBA,E. Rauscher,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S02,13078,TBA,TBA,TBA,M. Jackson,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S03,13079,TBA,TBA,TBA,Z. Qian,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S04,13080,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S05,13081,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S06,13082,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S07,13083,TBA,TBA,TBA,P. Heller,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S08,13084,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S09,13085,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S10,13086,TBA,TBA,TBA,J. Itzigsohn,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S11,13087,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S12,13088,TBA,TBA,TBA,J. Logan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S13,13089,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S14,13090,TBA,TBA,TBA,J. Eason,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S15,13091,TBA,TBA,TBA,L. Lopez Sanders,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S16,13092,TBA,TBA,TBA,N. Chorev,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S17,13093,TBA,TBA,TBA,J. Diamond,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S18,13094,TBA,TBA,TBA,S. Short,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S19,13095,TBA,TBA,TBA,J. Pacewicz,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S20,13096,TBA,TBA,TBA,C. Spearin,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S21,13097,TBA,TBA,TBA,S. Barnes,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S22,13098,TBA,TBA,TBA,M. Kennedy,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S23,13099,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S24,13100,TBA,TBA,TBA,A. Schrank,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S25,13101,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S26,13102,TBA,TBA,TBA,R. Wetts,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S27,13103,TBA,TBA,TBA,J. Candipan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S28,13104,TBA,TBA,TBA,P. Carter,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 1980,Senior Honors Thesis,S33,13109,TBA,TBA,TBA,C. Boen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2010,Multivariate Statistical Methods I,S01,14165,T 1pm-4pm,68 Waterman Mencoff Hall 205,Physical location published,J. Candipan,S,Active,A,false,2026-09-09,2026-12-21,T 1pm-4pm in 68 Waterman Mencoff Hall 205,https://cab.brown.edu/
Fall 2026,202610,SOC 2040,Classical Sociological Theory,S01,14164,T 9am-12pm,Maxcy Hall 108,Physical location published,J. Itzigsohn,S,Active,A,false,2026-09-09,2026-12-21,T 9am-12pm in Maxcy Hall 108,https://cab.brown.edu/
Fall 2026,202610,SOC 2080,Principles of Population,S01,14179,Th 1pm-4pm,Maxcy Hall 108,Physical location published,S. Short,S,Active,A,false,2026-09-09,2026-12-21,Th 1pm-4pm in Maxcy Hall 108,https://cab.brown.edu/
Fall 2026,202610,SOC 2260K,Cultural and Contemplative Sociology,S01,14177,W 9am-12pm,Maxcy Hall 108,Physical location published,M. Kennedy,S,Active,A,false,2026-09-09,2026-12-21,W 9am-12pm in Maxcy Hall 108,https://cab.brown.edu/
Fall 2026,202610,SOC 2325,Sociology of Immigration,S01,16172,W 1pm-4pm,Maxcy Hall 108,Physical location published,L. Lopez Sanders,S,Active,A,false,2026-09-09,2026-12-21,W 1pm-4pm in Maxcy Hall 108,https://cab.brown.edu/
Fall 2026,202610,SOC 2420,Master's Thesis and Proposal Writing Seminar,S01,14178,Th 9am-12pm,Maxcy Hall 108,Physical location published,J. Pacewicz,S,Active,A,false,2026-09-09,2026-12-21,Th 9am-12pm in Maxcy Hall 108,https://cab.brown.edu/
Fall 2026,202610,SOC 2500,Teaching Practicum in Sociology,S01,14300,TBA,TBA,TBA,S. Frickel,S,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2610,Spatial Thinking in Social Science,S01,14180,F 9am-12pm,Maxcy Hall 108,Physical location published,J. Logan,S,Active,A,false,2026-09-09,2026-12-21,F 9am-12pm in Maxcy Hall 108,https://cab.brown.edu/
Fall 2026,202610,SOC 2960Y,Causal Analysis,S01,14130,M 9am-12pm,Maxcy Hall 108,Physical location published,Z. Qian,S,Active,A,false,2026-09-09,2026-12-21,M 9am-12pm in Maxcy Hall 108,https://cab.brown.edu/
Fall 2026,202610,SOC 2961E,Sociology of Education,S01,16081,M 1pm-4pm,Maxcy Hall 108,Physical location published,P. Carter,S,Active,A,false,2026-09-09,2026-12-21,M 1pm-4pm in Maxcy Hall 108,https://cab.brown.edu/
Fall 2026,202610,SOC 2970,Preliminary Examination Preparation,S01,13383,TBA,TBA,TBA,TBD,E,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S01,13110,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S02,13111,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S03,13112,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S04,13113,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S05,13114,TBA,TBA,TBA,E. Rauscher,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S06,13115,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S07,13116,TBA,TBA,TBA,P. Heller,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S08,13117,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S09,13118,TBA,TBA,TBA,J. Eason,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S10,13119,TBA,TBA,TBA,J. Itzigsohn,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S11,13120,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S12,13121,TBA,TBA,TBA,J. Logan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S14,13123,TBA,TBA,TBA,R. Wetts,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S15,13124,TBA,TBA,TBA,J. Candipan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S16,13125,TBA,TBA,TBA,M. Jackson,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S17,13126,TBA,TBA,TBA,M. Kennedy,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S18,13127,TBA,TBA,TBA,S. Short,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S19,13128,TBA,TBA,TBA,L. Lopez Sanders,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S20,13129,TBA,TBA,TBA,C. Spearin,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S21,13130,TBA,TBA,TBA,S. Barnes,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S22,13131,TBA,TBA,TBA,N. Chorev,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S23,13132,TBA,TBA,TBA,A. Schrank,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S24,13133,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S26,13135,TBA,TBA,TBA,J. Pacewicz,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S27,13136,TBA,TBA,TBA,Z. Qian,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S28,13137,TBA,TBA,TBA,J. Diamond,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S29,13138,TBA,TBA,TBA,P. Carter,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S30,13139,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S31,13140,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S32,13141,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2980,Reading and Research,S33,13142,TBA,TBA,TBA,C. Boen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,SOC 2990,Dissertation Preparation,S01,13384,TBA,TBA,TBA,TBD,E,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,STAT 1501,Essentials of Data Analysis,L01,14070,M 5pm-6:20pm,121 South Main Street 251,Physical location published,A. Murillo,L,Active,A,false,2026-09-09,2026-12-21,M 5pm-6:20pm in 121 South Main Street 251,https://cab.brown.edu/
Fall 2026,202610,STAT 1501,Essentials of Data Analysis,L02,14071,W 5pm-6:20pm,121 South Main Street 251,Physical location published,A. Murillo,L,Active,A,false,2026-09-09,2026-12-21,W 5pm-6:20pm in 121 South Main Street 251,https://cab.brown.edu/
Fall 2026,202610,STAT 1501,Essentials of Data Analysis,L03,14072,F 10:30am-11:50am,121 South Main Street 251,Physical location published,A. Murillo,L,Full,F,false,2026-09-09,2026-12-21,F 10:30am-11:50am in 121 South Main Street 251,https://cab.brown.edu/
Fall 2026,202610,STAT 1501,Essentials of Data Analysis,L04,14073,F 1:10pm-2:30pm,121 South Main Street 251,Physical location published,A. Murillo,L,Active,A,false,2026-09-09,2026-12-21,F 1:10pm-2:30pm in 121 South Main Street 251,https://cab.brown.edu/
Fall 2026,202610,STAT 1501,Essentials of Data Analysis,S01,14069,TTh 1pm-2:20pm,Bio Med Center 202,Physical location published,A. Murillo,S,Active,A,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in Bio Med Center 202,https://cab.brown.edu/
Fall 2026,202610,STAT 1501,Essentials of Data Analysis,S02,14660,MW 8:30am-9:50am,Friedman Hall 101,Physical location published,A. Murillo,S,Active,A,false,2026-09-09,2026-12-21,MW 8:30am-9:50am in Friedman Hall 101,https://cab.brown.edu/
Fall 2026,202610,STAT 1510,Principles of Biostatistics and Data Analysis,S01,14662,TTh 9am-10:20am,121 South Main Street 375,Physical location published,P. Lipman,S,Full,F,false,2026-09-09,2026-12-21,TTh 9am-10:20am in 121 South Main Street 375,https://cab.brown.edu/
Fall 2026,202610,STAT 1560,Using R for Data Analysis,S01,14925,MW 10:30am-11:50am,121 South Main Street 375,Physical location published,A. Paul,S,Active,A,false,2026-09-09,2026-12-21,MW 10:30am-11:50am in 121 South Main Street 375,https://cab.brown.edu/
Fall 2026,202610,STAT 1690I,Optimization Algorithms in Data Science,L01,16233,M 5pm-6pm,121 South Main Street 259,Physical location published,A. Paul,L,Active,A,false,2026-09-09,2026-12-21,M 5pm-6pm in 121 South Main Street 259,https://cab.brown.edu/
Fall 2026,202610,STAT 1690I,Optimization Algorithms in Data Science,S01,16232,MW 1pm-2:20pm,121 South Main Street 241,Physical location published,A. Paul,S,Active,A,false,2026-09-09,2026-12-21,MW 1pm-2:20pm in 121 South Main Street 241,https://cab.brown.edu/
Fall 2026,202610,STAT 2507,Biostatistics and Applied Data Analysis I,L01,15968,F 9:30am-10:50am,TBD,Physical location not yet published,A. Murillo,L,Active,A,false,2026-09-09,2026-12-21,F 9:30am-10:50am Location TBD,https://cab.brown.edu/
Fall 2026,202610,STAT 2507,Biostatistics and Applied Data Analysis I,L02,15969,F 1:30pm-2:50pm,TBD,Physical location not yet published,A. Murillo,L,Active,A,false,2026-09-09,2026-12-21,F 1:30pm-2:50pm Location TBD,https://cab.brown.edu/
Fall 2026,202610,STAT 2507,Biostatistics and Applied Data Analysis I,L03,15970,W 5pm-6:20pm,TBD,Physical location not yet published,A. Gjelsvik,L,Active,A,false,2026-09-09,2026-12-21,W 5pm-6:20pm Location TBD,https://cab.brown.edu/
Fall 2026,202610,STAT 2507,Biostatistics and Applied Data Analysis I,L04,15971,W 9:30am-10:50am,TBD,Physical location not yet published,A. Gjelsvik,L,Active,A,false,2026-09-09,2026-12-21,W 9:30am-10:50am Location TBD,https://cab.brown.edu/
Fall 2026,202610,STAT 2507,Biostatistics and Applied Data Analysis I,L05,15972,Th 5pm-6:20pm,TBD,Physical location not yet published,A. Murillo,L,Active,A,false,2026-09-09,2026-12-21,Th 5pm-6:20pm Location TBD,https://cab.brown.edu/
Fall 2026,202610,STAT 2507,Biostatistics and Applied Data Analysis I,S01,14924,TTh 9am-10:20am,121 South Main Street 245,Physical location published,Gjelsvik/Murillo,S,Active,A,false,2026-09-09,2026-12-21,TTh 9am-10:20am in 121 South Main Street 245,https://cab.brown.edu/
Fall 2026,202610,STAT 2510,Principles of Biostatistics and Data Analysis,S01,14923,TTh 9am-10:20am,121 South Main Street 375,Physical location published,P. Lipman,S,Active,A,false,2026-09-09,2026-12-21,TTh 9am-10:20am in 121 South Main Street 375,https://cab.brown.edu/
Fall 2026,202610,STAT 2514,Applied Generalized Linear Models,S01,14919,TTh 2:30pm-3:50pm,121 South Main Street 377,Physical location published,S. Chrysanthopoulou,S,Active,A,false,2026-09-09,2026-12-21,TTh 2:30pm-3:50pm in 121 South Main Street 377,https://cab.brown.edu/
Fall 2026,202610,STAT 2515,Fundamentals of Probability and Statistical Inference,S01,15846,MW 9am-10:20am,121 South Main Street 245,Physical location published,Z. Wu,S,Active,A,false,2026-09-09,2026-12-21,MW 9am-10:20am in 121 South Main Street 245,https://cab.brown.edu/
Fall 2026,202610,STAT 2520,Statistical Inference I,S01,14918,MW 10:30am-11:50am,121 South Main Street 251,Physical location published,R. Gutman,S,Active,A,false,2026-09-09,2026-12-21,MW 10:30am-11:50am in 121 South Main Street 251,https://cab.brown.edu/
Fall 2026,202610,STAT 2550,Practical Data Analysis,S01,14917,MW 3:30pm-4:50pm,121 South Main Street 375,Physical location published,C. Schmid,S,Active,A,false,2026-09-09,2026-12-21,MW 3:30pm-4:50pm in 121 South Main Street 375,https://cab.brown.edu/
Fall 2026,202610,STAT 2560,Statistical Programming with R,S01,14915,TTh 1pm-2:20pm,121 South Main Street 375,Physical location published,S. Chrysanthopoulou,S,Active,A,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in 121 South Main Street 375,https://cab.brown.edu/
Fall 2026,202610,STAT 2601,Linear Models,S01,14911,TTh 10:30am-11:50am,121 South Main Street 247,Physical location published,C. Zigler,S,Active,A,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in 121 South Main Street 247,https://cab.brown.edu/
Fall 2026,202610,STAT 2610,Causal Inference and Missing Data,S01,14912,F 9am-11:30am,121 South Main Street 331,Physical location published,A. Oganisian,S,Active,A,false,2026-09-09,2026-12-21,F 9am-11:30am in 121 South Main Street 331,https://cab.brown.edu/
Fall 2026,202610,STAT 2690A,Statistical Methods for Design and Analysis of Randomized Trials,S01,14907,F 1pm-3:20pm,121 South Main Street 700,Physical location published,C. Gatsonis,S,Active,A,false,2026-09-09,2026-12-21,F 1pm-3:20pm in 121 South Main Street 700,https://cab.brown.edu/
