osm_type,osm_id,name,brown_relevant_hint,building_type,amenity,operator,owner,address_number,address_street,address_city,address_state,address_postcode,levels,wikidata,wikipedia,website,latitude,longitude,osm_url,source_url,license
way,771426295,,false,yes,,,,,,,,,,,,,41.8298688,-71.4093417,https://www.openstreetmap.org/way/771426295,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771426298,,false,yes,,,,,,,,,,,,,41.8338514,-71.4072576,https://www.openstreetmap.org/way/771426298,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771426422,,false,yes,,,,,,,,,,,,,41.83034,-71.4095708,https://www.openstreetmap.org/way/771426422,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771426646,,false,yes,,,,,,,,,,,,,41.8336197,-71.4073701,https://www.openstreetmap.org/way/771426646,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771426704,,false,yes,,,,"117,119",Pratt Avenue,,,,,,,,41.8316642,-71.4083149,https://www.openstreetmap.org/way/771426704,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771426720,,false,yes,,,,,,,,,,,,,41.8339098,-71.3931967,https://www.openstreetmap.org/way/771426720,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771426735,,false,yes,,,,,,,,,,,,,41.8335677,-71.4054377,https://www.openstreetmap.org/way/771426735,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771426939,,false,yes,,,,,,,,,,,,,41.8328467,-71.4080447,https://www.openstreetmap.org/way/771426939,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771427099,,false,yes,,,,257,Williams Street,,,,,,,,41.8227165,-71.3944208,https://www.openstreetmap.org/way/771427099,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771427127,,false,yes,,,,,,,,,,,,,41.8338205,-71.393676,https://www.openstreetmap.org/way/771427127,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771427269,,false,yes,,,,,,,,,,,,,41.8325687,-71.3935099,https://www.openstreetmap.org/way/771427269,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771427363,,false,yes,,,,,,,,,,,,,41.8335837,-71.4052488,https://www.openstreetmap.org/way/771427363,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771427821,,false,yes,,,,93,Brown Street,,,,,,,,41.8292317,-71.4031859,https://www.openstreetmap.org/way/771427821,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428055,,false,yes,,,,,,,,,,,,,41.8332123,-71.39319,https://www.openstreetmap.org/way/771428055,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428433,,false,yes,,,,,,,,,,,,,41.8339106,-71.3938936,https://www.openstreetmap.org/way/771428433,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428583,Isaac H. Pinkney House,false,yes,,,,,,,,,,,,,41.8293379,-71.4089249,https://www.openstreetmap.org/way/771428583,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428642,,false,yes,,,,,,,,,,,,,41.8317444,-71.393025,https://www.openstreetmap.org/way/771428642,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428673,,false,yes,,,,,,,,,,,,,41.8330775,-71.3937741,https://www.openstreetmap.org/way/771428673,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428713,,false,yes,,,,,,,,,,,,,41.8329494,-71.3931454,https://www.openstreetmap.org/way/771428713,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428749,,false,yes,,,,,,,,,,,,,41.8329104,-71.4057571,https://www.openstreetmap.org/way/771428749,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428797,,false,yes,,,,,,,,,,,,,41.8338236,-71.4081371,https://www.openstreetmap.org/way/771428797,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771428934,,false,yes,,,,,,,,,,,,,41.8240598,-71.4019454,https://www.openstreetmap.org/way/771428934,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771429279,,false,yes,,,,,,,,,,,,,41.8331051,-71.4076951,https://www.openstreetmap.org/way/771429279,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771429547,,false,yes,,,,,,,,,,,,,41.8339669,-71.4027404,https://www.openstreetmap.org/way/771429547,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771429660,,false,yes,,,,,,,,,,,,,41.8340007,-71.4096252,https://www.openstreetmap.org/way/771429660,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771429845,,false,yes,,,,,,,,,,,,,41.8326531,-71.4049482,https://www.openstreetmap.org/way/771429845,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771429869,,false,yes,,,,95,Brown Street,,,,,,,,41.8293308,-71.4032415,https://www.openstreetmap.org/way/771429869,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430078,,false,yes,,,,,,,,,,,,,41.83224,-71.3931749,https://www.openstreetmap.org/way/771430078,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430082,,false,yes,,,,,,,,,,,,,41.8297263,-71.4090063,https://www.openstreetmap.org/way/771430082,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430141,,false,yes,,,,,,,,,,,,,41.8331684,-71.4081051,https://www.openstreetmap.org/way/771430141,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430296,,false,yes,,,,,,,,,,,,,41.8328463,-71.4100394,https://www.openstreetmap.org/way/771430296,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430388,,false,yes,,,,,,,,,,,,,41.8338618,-71.3934792,https://www.openstreetmap.org/way/771430388,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430468,,false,yes,,,,,,,,,,,,,41.8314228,-71.40859,https://www.openstreetmap.org/way/771430468,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430497,,false,yes,,,,,,,,,,,,,41.8337914,-71.4099846,https://www.openstreetmap.org/way/771430497,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430528,,false,yes,,,,,,,,,,,,,41.8333043,-71.4081076,https://www.openstreetmap.org/way/771430528,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430550,,false,yes,,,,,,,,,,,,,41.832868,-71.4070301,https://www.openstreetmap.org/way/771430550,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430577,,false,yes,,,,,,,,,,,,,41.8325774,-71.3933606,https://www.openstreetmap.org/way/771430577,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430642,,false,yes,,,,,,,,,,,,,41.8291047,-71.4061289,https://www.openstreetmap.org/way/771430642,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430907,,false,yes,,,,,,,,,,,,,41.8316374,-71.4050095,https://www.openstreetmap.org/way/771430907,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771430967,,false,yes,,,,,,,,,,,,,41.8328634,-71.4078475,https://www.openstreetmap.org/way/771430967,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771431009,,false,yes,,,,,,,,,,,,,41.8337204,-71.4077683,https://www.openstreetmap.org/way/771431009,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771431204,,false,yes,,,,,,,,,,,,,41.8328318,-71.4010749,https://www.openstreetmap.org/way/771431204,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771431847,,false,yes,,,,,,,,,,,,,41.8247325,-71.3929854,https://www.openstreetmap.org/way/771431847,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432049,,false,yes,,,,,,,,,,,,,41.8335189,-71.3932905,https://www.openstreetmap.org/way/771432049,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432213,,false,yes,,,,,,,,,,,,,41.8247111,-71.394558,https://www.openstreetmap.org/way/771432213,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432240,,false,yes,,,,,,,,,,,,,41.8312752,-71.4084707,https://www.openstreetmap.org/way/771432240,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432257,,false,yes,,,,,,,,,,,,,41.8339325,-71.4060693,https://www.openstreetmap.org/way/771432257,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432380,,false,yes,,,,,,,,,,,,,41.8335964,-71.4077561,https://www.openstreetmap.org/way/771432380,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432404,,false,yes,,,,39,Benefit Street,,,,,,,,41.8329328,-71.4094916,https://www.openstreetmap.org/way/771432404,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432529,,false,yes,,,,,,,,,,,,,41.832871,-71.4073755,https://www.openstreetmap.org/way/771432529,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432645,,false,yes,,,,,,,,,,,,,41.8339105,-71.4099847,https://www.openstreetmap.org/way/771432645,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432700,,false,yes,,,,,,,,,,,,,41.8335301,-71.3952135,https://www.openstreetmap.org/way/771432700,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432744,,false,yes,,,,11,Jenckes Street,,,,,,,,41.8325021,-71.4086494,https://www.openstreetmap.org/way/771432744,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771432825,,false,yes,,,,,,,,,,,,,41.8318561,-71.3930834,https://www.openstreetmap.org/way/771432825,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771433098,,false,yes,,,,,,,,,,,,,41.8335743,-71.4048874,https://www.openstreetmap.org/way/771433098,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771433245,,false,yes,,,,,,,,,,,,,41.8317651,-71.4034673,https://www.openstreetmap.org/way/771433245,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771433291,,false,yes,,,,,,,,,,,,,41.8308461,-71.4097514,https://www.openstreetmap.org/way/771433291,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771433670,,false,yes,,,,,,,,,,,,,41.8335851,-71.4099852,https://www.openstreetmap.org/way/771433670,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771433759,,false,yes,,,,,,,,,,,,,41.8316223,-71.4070136,https://www.openstreetmap.org/way/771433759,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771433871,,false,yes,,,,,,,,,,,,,41.8335725,-71.3950346,https://www.openstreetmap.org/way/771433871,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771433943,,false,yes,,,,10,Jenckes Street,,,,,,,,41.8327848,-71.408772,https://www.openstreetmap.org/way/771433943,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771433982,,false,yes,,,,,,,,,,,,,41.8294786,-71.4093484,https://www.openstreetmap.org/way/771433982,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771434038,,false,yes,,,,,,,,,,,,,41.8335816,-71.4050624,https://www.openstreetmap.org/way/771434038,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771434261,,false,yes,,,,,,,,,,,,,41.8332695,-71.3939027,https://www.openstreetmap.org/way/771434261,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771434329,,false,yes,,,,,,,,,,,,,41.8324396,-71.4070548,https://www.openstreetmap.org/way/771434329,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771434446,,false,yes,,,,,,,,,,,,,41.8325983,-71.393209,https://www.openstreetmap.org/way/771434446,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771434518,,false,residential,,,,149,Prospect Street,Providence,RI,02906,,,,,41.8339302,-71.4062168,https://www.openstreetmap.org/way/771434518,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771434552,,false,yes,,,,,,,,,,,,,41.8237307,-71.3936673,https://www.openstreetmap.org/way/771434552,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435135,,false,yes,,,,,,,,,,,,,41.8331788,-71.3933443,https://www.openstreetmap.org/way/771435135,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435182,,false,yes,,,,,,,,,,,,,41.831611,-71.4087275,https://www.openstreetmap.org/way/771435182,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435334,,false,yes,,,,,,,,,,,,,41.8339314,-71.4056337,https://www.openstreetmap.org/way/771435334,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435357,,false,yes,,,,,,,,,,,,,41.8212168,-71.4029206,https://www.openstreetmap.org/way/771435357,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435558,,false,yes,,,,,,,,,,,,,41.8291723,-71.3952989,https://www.openstreetmap.org/way/771435558,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435653,,false,yes,,,,,,,,,,,,,41.8323232,-71.4089929,https://www.openstreetmap.org/way/771435653,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435756,,false,yes,,,,,,,,,,,,,41.8298688,-71.4091947,https://www.openstreetmap.org/way/771435756,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435757,,false,yes,,,,,,,,,,,,,41.822463,-71.3935704,https://www.openstreetmap.org/way/771435757,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435766,,false,yes,,,,,,,,,,,,,41.8327379,-71.4010561,https://www.openstreetmap.org/way/771435766,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435781,,false,yes,,,,,,,,,,,,,41.829193,-71.405604,https://www.openstreetmap.org/way/771435781,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435822,,false,yes,,,,,,,,,,,,,41.8207584,-71.3997303,https://www.openstreetmap.org/way/771435822,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771435975,,false,yes,,,,,,,,,,,,,41.8294504,-71.3945861,https://www.openstreetmap.org/way/771435975,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436079,,false,yes,,,,,,,,,,,,,41.8291661,-71.3964782,https://www.openstreetmap.org/way/771436079,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436106,,false,yes,,,,,,,,,,,,,41.823365,-71.4047984,https://www.openstreetmap.org/way/771436106,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436139,,false,yes,,,,,,,,,,,,,41.8323088,-71.4077069,https://www.openstreetmap.org/way/771436139,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436159,,false,yes,,,,,,,,,,,,,41.8252877,-71.395015,https://www.openstreetmap.org/way/771436159,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436181,,false,yes,,,,,,,,,,,,,41.8301555,-71.4064366,https://www.openstreetmap.org/way/771436181,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436255,,false,yes,,,,,,,,,,,,,41.8308239,-71.4049171,https://www.openstreetmap.org/way/771436255,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436328,,false,yes,,,,,,,,,,,,,41.8330649,-71.408139,https://www.openstreetmap.org/way/771436328,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436418,,false,yes,,,,259,Williams Street,,,,,,,,41.8227483,-71.3943285,https://www.openstreetmap.org/way/771436418,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436445,,false,yes,,,,,,,,,,,,,41.8330595,-71.4073857,https://www.openstreetmap.org/way/771436445,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436488,,false,yes,,,,,,,,,,,,,41.8318848,-71.4015449,https://www.openstreetmap.org/way/771436488,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436612,,false,yes,,,,,,,,,,,,,41.8323005,-71.4088713,https://www.openstreetmap.org/way/771436612,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436644,,false,yes,,,,,,,,,,,,,41.8324447,-71.4049249,https://www.openstreetmap.org/way/771436644,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436732,,false,yes,,,,,,,,,,,,,41.8336774,-71.3949576,https://www.openstreetmap.org/way/771436732,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436816,,false,yes,,,,,,,,,,,,,41.825334,-71.3930328,https://www.openstreetmap.org/way/771436816,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436905,,false,yes,,,,,,,,,,,,,41.8312501,-71.4064314,https://www.openstreetmap.org/way/771436905,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771436973,,false,yes,,,,,,,,,,,,,41.8225468,-71.3932485,https://www.openstreetmap.org/way/771436973,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437018,,false,yes,,,,,,,,,,,,,41.8324715,-71.4043676,https://www.openstreetmap.org/way/771437018,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437128,,false,yes,,,,,,,,,,,,,41.8214016,-71.3941967,https://www.openstreetmap.org/way/771437128,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437160,,false,yes,,,,,,,,,,,,,41.8335634,-71.4071264,https://www.openstreetmap.org/way/771437160,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437175,,false,yes,,,,,,,,,,,,,41.831525,-71.4086958,https://www.openstreetmap.org/way/771437175,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437178,,false,yes,,,,,,,,,,,,,41.8322185,-71.4089158,https://www.openstreetmap.org/way/771437178,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437180,,false,yes,,,,,,,,,,,,,41.8225944,-71.3934632,https://www.openstreetmap.org/way/771437180,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437280,,false,yes,,,,,,,,,,,,,41.8339746,-71.4091879,https://www.openstreetmap.org/way/771437280,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437301,,false,yes,,,,,,,,,,,,,41.821977,-71.3934844,https://www.openstreetmap.org/way/771437301,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437312,,false,yes,,,,,,,,,,,,,41.8289197,-71.3969455,https://www.openstreetmap.org/way/771437312,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437322,,false,yes,,,,,,,,,,,,,41.8323549,-71.4054948,https://www.openstreetmap.org/way/771437322,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437325,,false,yes,,,,,,,,,,,,,41.8254844,-71.3965829,https://www.openstreetmap.org/way/771437325,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437424,,false,yes,,,,,,,,,,,,,41.8293225,-71.404573,https://www.openstreetmap.org/way/771437424,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437467,,false,yes,,,,,,,,,,,,,41.8303382,-71.4047459,https://www.openstreetmap.org/way/771437467,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437563,,false,yes,,,,,,,,,,,,,41.8254111,-71.3966547,https://www.openstreetmap.org/way/771437563,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437630,,false,yes,,,,,,,,,,,,,41.8326423,-71.4043867,https://www.openstreetmap.org/way/771437630,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437683,,false,yes,,,,,,,,,,,,,41.8336137,-71.3952561,https://www.openstreetmap.org/way/771437683,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437762,Giddings House - Garage,false,garage,,,,128,Hope Street,Providence,RI,,1,,,,41.8233316,-71.3975604,https://www.openstreetmap.org/way/771437762,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437770,,false,yes,,,,,,,,,,,,,41.832907,-71.4084352,https://www.openstreetmap.org/way/771437770,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437787,,false,yes,,,,,,,,,,,,,41.833047,-71.4084468,https://www.openstreetmap.org/way/771437787,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437792,,false,yes,,,,,,,,,,,,,41.8326943,-71.3935386,https://www.openstreetmap.org/way/771437792,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437830,,false,yes,,,,,,,,,,,,,41.8331878,-71.4084572,https://www.openstreetmap.org/way/771437830,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437837,Gardner House - Garage,false,garage,,,,,,,,,,,,,41.8257562,-71.4017951,https://www.openstreetmap.org/way/771437837,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437886,,false,yes,,,,,,,,,,,,,41.829897,-71.4040558,https://www.openstreetmap.org/way/771437886,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437942,,false,yes,,,,,,,,,,,,,41.820141,-71.3998505,https://www.openstreetmap.org/way/771437942,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437947,,false,yes,,,,,,,,,,,,,41.833117,-71.3936279,https://www.openstreetmap.org/way/771437947,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771437948,,false,yes,,,,,,,,,,,,,41.8254377,-71.4055676,https://www.openstreetmap.org/way/771437948,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438009,,false,yes,,,,4,Jenckes Street,,,,,,,,41.8327627,-71.4091967,https://www.openstreetmap.org/way/771438009,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438023,,false,yes,,,,,,,,,,,,,41.8230281,-71.3936496,https://www.openstreetmap.org/way/771438023,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438032,,false,yes,,,,,,,,,,,,,41.8291766,-71.395392,https://www.openstreetmap.org/way/771438032,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438036,,false,yes,,,,,,,,,,,,,41.8317554,-71.4087112,https://www.openstreetmap.org/way/771438036,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438065,,false,yes,,,,,,,,,,,,,41.8325115,-71.4027508,https://www.openstreetmap.org/way/771438065,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438081,,false,yes,,,,,,,,,,,,,41.8295304,-71.3945899,https://www.openstreetmap.org/way/771438081,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438082,,false,yes,,,,,,,,,,,,,41.8337804,-71.3950239,https://www.openstreetmap.org/way/771438082,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438084,,false,yes,,,,,,,,,,,,,41.8205631,-71.3954755,https://www.openstreetmap.org/way/771438084,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438088,,false,yes,,,,,,,,,,,,,41.8337817,-71.4058352,https://www.openstreetmap.org/way/771438088,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438097,,false,yes,,,,,,,,,,,,,41.8300669,-71.4040971,https://www.openstreetmap.org/way/771438097,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438154,,false,yes,,,,,,,,,,,,,41.8293579,-71.395429,https://www.openstreetmap.org/way/771438154,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438185,,false,yes,,,,,,,,,,,,,41.831133,-71.4061902,https://www.openstreetmap.org/way/771438185,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438212,,false,yes,,,,,,,,,,,,,41.8318903,-71.4055351,https://www.openstreetmap.org/way/771438212,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438242,,false,yes,,,,,,,,,,,,,41.8299844,-71.3969134,https://www.openstreetmap.org/way/771438242,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438257,,false,yes,,,,,,,,,,,,,41.8219921,-71.3941678,https://www.openstreetmap.org/way/771438257,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438294,,false,yes,,,,,,,,,,,,,41.8340204,-71.395168,https://www.openstreetmap.org/way/771438294,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438299,,false,yes,,,,,,,,,,,,,41.8324863,-71.4042692,https://www.openstreetmap.org/way/771438299,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438325,,false,garage,,,,,,,,,,,,,41.8297102,-71.4078359,https://www.openstreetmap.org/way/771438325,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438393,,false,yes,,,,,,,,,,,,,41.8238932,-71.3974855,https://www.openstreetmap.org/way/771438393,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438410,,false,yes,,,,,,,,,,,,,41.8312444,-71.4067971,https://www.openstreetmap.org/way/771438410,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438438,,false,roof,,,,,,,,,,,,,41.8263389,-71.409293,https://www.openstreetmap.org/way/771438438,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438553,,false,yes,,,,,,,,,,,,,41.830211,-71.3955309,https://www.openstreetmap.org/way/771438553,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438577,,false,yes,,,,,,,,,,,,,41.8300079,-71.3968347,https://www.openstreetmap.org/way/771438577,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438583,,false,yes,,,,,,,,,,,,,41.8246183,-71.3932378,https://www.openstreetmap.org/way/771438583,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438603,,false,yes,,,,,,,,,,,,,41.8266309,-71.3932527,https://www.openstreetmap.org/way/771438603,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438671,,false,yes,,,,,,,,,,,,,41.8234274,-71.3980408,https://www.openstreetmap.org/way/771438671,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438735,,false,garage,,,,,,,,,,,,,41.8267316,-71.3929813,https://www.openstreetmap.org/way/771438735,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438762,,false,yes,,,,,,,,,,,,,41.8311872,-71.4014796,https://www.openstreetmap.org/way/771438762,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438798,,false,yes,,,,,,,,,,,,,41.8226035,-71.3932904,https://www.openstreetmap.org/way/771438798,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438800,,false,yes,,,,,,,,,,,,,41.8332931,-71.4058912,https://www.openstreetmap.org/way/771438800,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438814,,false,yes,,,,,,,,,,,,,41.8302268,-71.4064997,https://www.openstreetmap.org/way/771438814,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438834,,false,yes,,,,,,,,,,,,,41.8220673,-71.3943028,https://www.openstreetmap.org/way/771438834,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438880,,false,yes,,,,,,,,,,,,,41.8223294,-71.396032,https://www.openstreetmap.org/way/771438880,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438966,,false,retail,,,,163,,,,,,,,,41.8209628,-71.3982728,https://www.openstreetmap.org/way/771438966,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771438974,,false,yes,,,,,,,,,,,,,41.8311423,-71.4028732,https://www.openstreetmap.org/way/771438974,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439185,,false,yes,,,,,,,,,,,,,41.8331202,-71.4072652,https://www.openstreetmap.org/way/771439185,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439339,,false,yes,,,,,,,,,,,,,41.8329673,-71.3929935,https://www.openstreetmap.org/way/771439339,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439343,,false,yes,,,,,,,,,,,,,41.8311233,-71.4016563,https://www.openstreetmap.org/way/771439343,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
